https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume USD
1604289600000,2020-11-02 04:00:00,LTC/USD,55.84,56.28,51.32,52.16,16174.5117112,843662.530856192
1604203200000,2020-11-01 04:00:00,LTC/USD,55.18,56.82,54.12,55.84,8158.0082167,455543.17882052803
1604116800000,2020-10-31 04:00:00,LTC/USD,54.43,56.53,53.95,55.18,5656.6002332,312131.200867976
1604030400000,2020-10-30 04:00:00,LTC/USD,54.36,55.34,52.33,54.43,12828.5444812,698257.6761117161
1603944000000,2020-10-29 04:00:00,LTC/USD,55.95,56.46,53.49,54.36,17194.5961565,934698.24706734
1603857600000,2020-10-28 04:00:00,LTC/USD,59.65,60.14,54.7,55.95,18545.3753867,1037613.7528858652
1603771200000,2020-10-27 04:00:00,LTC/USD,56.86,60.62,56.8,59.65,16727.86853,997817.3578145
1603684800000,2020-10-26 04:00:00,LTC/USD,58.6,58.6,55.05,56.86,17729.3329704,1008089.8726969439
1603598400000,2020-10-25 04:00:00,LTC/USD,58.69,59.98,56.7,58.6,13843.1758496,811210.10478656
1603512000000,2020-10-24 04:00:00,LTC/USD,55.51,59.58,55.51,58.69,6698.4477549,393131.898735081
1603425600000,2020-10-23 04:00:00,LTC/USD,54.63,57.0,53.56,55.51,13087.2190932,726471.5318635319
1603339200000,2020-10-22 04:00:00,LTC/USD,54.9,56.36,53.23,54.63,15330.629049,837512.26494687
1603252800000,2020-10-21 04:00:00,LTC/USD,49.24,55.89,48.6,54.9,28378.9091031,1558002.10976019
1603166400000,2020-10-20 04:00:00,LTC/USD,48.37,49.53,46.5,49.24,6702.6317742,330037.588561608
1603080000000,2020-10-19 04:00:00,LTC/USD,46.87,48.86,46.87,48.37,8564.3045853,414255.412790961
1602993600000,2020-10-18 04:00:00,LTC/USD,47.11,47.9,46.83,46.87,2676.3127217,125438.77726607899
1602907200000,2020-10-17 04:00:00,LTC/USD,47.6,47.6,46.42,47.11,7197.6949646,339083.409782306
1602820800000,2020-10-16 04:00:00,LTC/USD,49.77,49.77,45.74,47.6,43376.5671462,2064724.59615912
1602734400000,2020-10-15 04:00:00,LTC/USD,49.68,50.25,49.0,49.77,10672.9267668,531191.565183636
1602648000000,2020-10-14 04:00:00,LTC/USD,49.96,51.04,49.31,49.68,10033.6995379,498474.193042872
1602561600000,2020-10-13 04:00:00,LTC/USD,50.16,50.51,48.86,49.96,8034.8111037,401419.162740852
1602475200000,2020-10-12 04:00:00,LTC/USD,50.14,51.55,49.31,50.16,19274.3765648,966802.728490368
1602388800000,2020-10-11 04:00:00,LTC/USD,49.16,51.23,49.08,50.14,12174.6348585,610436.1918051899
1602302400000,2020-10-10 04:00:00,LTC/USD,49.9,50.34,48.5,49.16,8581.0194934,421842.91829554393
1602216000000,2020-10-09 04:00:00,LTC/USD,46.97,50.46,46.69,49.9,13997.1006313,698455.3215018699
1602129600000,2020-10-08 04:00:00,LTC/USD,46.37,47.33,46.37,46.97,1888.88223,88720.79834309999
1602043200000,2020-10-07 04:00:00,LTC/USD,45.65,46.91,45.41,46.37,6786.4752341,314688.856605217
1601956800000,2020-10-06 04:00:00,LTC/USD,46.62,48.21,45.21,45.65,16759.1814082,765056.6312843299
1601870400000,2020-10-05 04:00:00,LTC/USD,46.32,46.67,45.56,46.62,5468.9372578,254961.854958636
1601784000000,2020-10-04 04:00:00,LTC/USD,45.48,47.03,45.48,46.32,8218.968221,380702.60799671995
1601697600000,2020-10-03 04:00:00,LTC/USD,45.4,45.97,45.01,45.48,4412.1662095,200665.31920805998
1601611200000,2020-10-02 04:00:00,LTC/USD,46.49,46.86,43.28,45.4,23091.0330733,1048332.90152782
1601524800000,2020-10-01 04:00:00,LTC/USD,46.47,46.49,45.55,46.49,1166.9206,54250.138694
1601438400000,2020-09-30 04:00:00,LTC/USD,45.5,46.72,45.49,46.47,4499.4054147,209087.36962110898
1601352000000,2020-09-29 04:00:00,LTC/USD,45.56,45.77,44.95,45.5,3038.8260106,138266.5834823
1601265600000,2020-09-28 04:00:00,LTC/USD,46.78,47.13,44.99,45.56,7289.7851208,332122.61010364804
1601179200000,2020-09-27 04:00:00,LTC/USD,46.2,47.05,44.63,46.78,6844.7758701,320198.615203278
1601092800000,2020-09-26 04:00:00,LTC/USD,46.11,46.64,45.19,46.2,4847.5413666,223956.41113692004
1601006400000,2020-09-25 04:00:00,LTC/USD,44.73,46.65,44.05,46.11,12433.717533,573318.7154466299
1600920000000,2020-09-24 04:00:00,LTC/USD,43.54,45.01,43.54,44.73,672.8292945,30095.654342984995
1600833600000,2020-09-23 04:00:00,LTC/USD,44.4,45.07,42.32,43.54,15157.5983293,659961.831257722
1600747200000,2020-09-22 04:00:00,LTC/USD,43.48,44.82,42.98,44.4,8792.6951749,390395.66576556
1600660800000,2020-09-21 04:00:00,LTC/USD,47.13,47.62,41.7,43.48,29326.6521761,1275122.8366168279
1600574400000,2020-09-20 04:00:00,LTC/USD,48.07,48.23,46.33,47.13,5992.1038069,282407.852419197
1600488000000,2020-09-19 04:00:00,LTC/USD,48.33,48.88,47.99,48.07,2693.988813,129500.04224091
1600401600000,2020-09-18 04:00:00,LTC/USD,48.67,48.67,47.54,48.33,1972.4386025,95327.95765882499
1600315200000,2020-09-17 04:00:00,LTC/USD,48.34,49.35,47.95,48.67,6344.9507522,308808.753109574
1600228800000,2020-09-16 04:00:00,LTC/USD,47.94,49.63,47.58,48.34,11494.070797,555623.38232698
1600142400000,2020-09-15 04:00:00,LTC/USD,49.62,50.16,47.32,47.94,8203.2561369,393264.09920298593
1600056000000,2020-09-14 04:00:00,LTC/USD,48.16,50.33,47.33,49.62,7831.6253602,388605.25037312397
1599969600000,2020-09-13 04:00:00,LTC/USD,50.82,50.82,47.16,48.16,7867.9149964,378918.786226624
1599883200000,2020-09-12 04:00:00,LTC/USD,48.98,51.34,48.52,50.82,6269.8699439,318634.790548998
1599796800000,2020-09-11 04:00:00,LTC/USD,47.61,49.51,47.48,48.98,6769.9332182,331591.329027436
1599710400000,2020-09-10 04:00:00,LTC/USD,49.17,49.26,47.59,47.61,262.8933345,12516.351655544999
1599624000000,2020-09-09 04:00:00,LTC/USD,46.87,49.44,46.87,49.17,8306.6596661,408438.45578213705
1599537600000,2020-09-08 04:00:00,LTC/USD,48.61,49.03,46.16,46.87,9652.4536674,452410.5033910379
1599451200000,2020-09-07 04:00:00,LTC/USD,47.78,49.37,45.39,48.61,13509.970674,656719.67446314
1599364800000,2020-09-06 04:00:00,LTC/USD,47.29,48.94,46.35,47.78,11646.7979539,556484.006237342
1599278400000,2020-09-05 04:00:00,LTC/USD,50.04,50.42,45.5,47.29,10808.1498581,511117.406789549
1599192000000,2020-09-04 04:00:00,LTC/USD,48.31,52.12,46.54,50.04,12954.4220297,648239.2783661879
1599105600000,2020-09-03 04:00:00,LTC/USD,57.42,57.71,45.36,48.31,30751.522601,1485606.0568543102
1599019200000,2020-09-02 04:00:00,LTC/USD,62.45,63.15,56.55,57.42,13908.7344169,798639.5302183981
1598932800000,2020-09-01 04:00:00,LTC/USD,61.42,64.37,61.42,62.45,12347.4813254,771100.2087712301
1598846400000,2020-08-31 04:00:00,LTC/USD,62.36,62.94,59.81,61.42,12906.671397,792727.7572037401
1598760000000,2020-08-30 04:00:00,LTC/USD,58.63,63.64,57.96,62.36,9349.5807982,583039.858575752
1598673600000,2020-08-29 04:00:00,LTC/USD,57.49,58.63,57.01,58.63,8917.2568436,522818.768740268
1598587200000,2020-08-28 04:00:00,LTC/USD,56.32,58.24,56.32,57.49,3983.6372926,229019.307951574
1598500800000,2020-08-27 04:00:00,LTC/USD,57.88,57.88,55.72,56.32,1117.291434,62925.85356288
1598414400000,2020-08-26 04:00:00,LTC/USD,57.92,59.19,57.07,57.88,10193.409018,589994.5139618401
1598328000000,2020-08-25 04:00:00,LTC/USD,61.06,61.44,56.68,57.92,17103.1707639,990615.6506450882
1598241600000,2020-08-24 04:00:00,LTC/USD,61.63,62.96,60.8,61.06,6572.470008,401315.01868848
1598155200000,2020-08-23 04:00:00,LTC/USD,58.83,61.88,58.26,61.63,6841.7501819,421657.063710497
1598068800000,2020-08-22 04:00:00,LTC/USD,58.97,60.67,58.55,58.83,2057.0743543,121017.68426346898
1597982400000,2020-08-21 04:00:00,LTC/USD,63.8,63.9,57.79,58.97,12865.4364122,758674.785227434
1597896000000,2020-08-20 04:00:00,LTC/USD,62.27,63.8,61.51,63.8,1395.7907402,89051.44922476
1597809600000,2020-08-19 04:00:00,LTC/USD,62.63,63.9,58.88,62.27,23804.9441742,1482333.873727434
1597723200000,2020-08-18 04:00:00,LTC/USD,67.24,67.55,62.35,62.63,18779.3307236,1176149.483219068
1597636800000,2020-08-17 04:00:00,LTC/USD,63.6,69.0,62.46,67.24,28829.7947786,1938515.400913064
1597550400000,2020-08-16 04:00:00,LTC/USD,61.58,64.55,58.05,63.6,18422.5155678,1171671.99011208
1597464000000,2020-08-15 04:00:00,LTC/USD,57.73,62.95,56.78,61.58,17174.0701348,1057579.238900984
1597377600000,2020-08-14 04:00:00,LTC/USD,56.44,58.36,56.03,57.73,8441.1674528,487308.597050144
1597291200000,2020-08-13 04:00:00,LTC/USD,54.51,57.5,52.0,56.44,17179.7234569,969623.5919074359
1597204800000,2020-08-12 04:00:00,LTC/USD,53.58,55.25,51.62,54.51,9557.8547549,520998.662689599
1597118400000,2020-08-11 04:00:00,LTC/USD,58.32,58.55,52.45,53.58,20468.1044284,1096681.035273672
1597032000000,2020-08-10 04:00:00,LTC/USD,58.26,59.69,56.62,58.32,16864.5844429,983542.564709928
1596945600000,2020-08-09 04:00:00,LTC/USD,58.21,58.49,56.21,58.26,3540.6088086,206275.869189036
1596859200000,2020-08-08 04:00:00,LTC/USD,56.67,58.73,56.62,58.21,11999.2888412,698478.603446252
1596772800000,2020-08-07 04:00:00,LTC/USD,59.65,61.09,54.77,56.67,19183.0617224,1087104.107808408
1596686400000,2020-08-06 04:00:00,LTC/USD,58.4,60.68,57.84,59.65,16297.9755762,972174.24312033
1596600000000,2020-08-05 04:00:00,LTC/USD,57.49,59.94,57.35,58.4,13912.2345792,812474.4994252799
1596513600000,2020-08-04 04:00:00,LTC/USD,58.41,58.66,56.48,57.49,11438.2076852,657582.559822148
1596427200000,2020-08-03 04:00:00,LTC/USD,57.2,59.87,57.2,58.41,5569.3559536,325306.081249776
1596340800000,2020-08-02 04:00:00,LTC/USD,65.06,65.06,52.21,57.2,35297.049928,2018991.2558816
1596254400000,2020-08-01 04:00:00,LTC/USD,59.44,65.25,58.53,65.06,22748.0876611,1479990.583231166
1596168000000,2020-07-31 04:00:00,LTC/USD,56.02,59.72,56.02,59.44,10386.5292299,617375.297425256
1596081600000,2020-07-30 04:00:00,LTC/USD,54.81,57.08,54.81,56.02,1403.4931739,78623.68760187802
1595995200000,2020-07-29 04:00:00,LTC/USD,56.23,57.0,54.23,54.81,14542.4159807,797069.819902167
1595908800000,2020-07-28 04:00:00,LTC/USD,53.61,58.0,51.72,56.23,28734.3026497,1615729.837992631
1595822400000,2020-07-27 04:00:00,LTC/USD,48.71,56.0,47.0,53.61,41564.8556627,2228291.912077347
1595736000000,2020-07-26 04:00:00,LTC/USD,48.75,50.79,47.68,48.71,23491.2410899,1144258.353489029
1595649600000,2020-07-25 04:00:00,LTC/USD,46.95,49.56,46.82,48.75,19108.9754636,931562.5538505
1595563200000,2020-07-24 04:00:00,LTC/USD,44.79,47.39,44.03,46.95,11837.5176294,555771.4527003301
1595476800000,2020-07-23 04:00:00,LTC/USD,45.06,45.64,44.48,44.79,8514.2712549,381354.209506971
1595390400000,2020-07-22 04:00:00,LTC/USD,43.92,45.73,43.31,45.06,10702.362837,482248.46943522006
1595304000000,2020-07-21 04:00:00,LTC/USD,42.33,44.1,42.25,43.92,10370.8344045,455487.04704564
1595217600000,2020-07-20 04:00:00,LTC/USD,42.68,42.71,41.43,42.33,8987.6839418,380448.661256394
1595131200000,2020-07-19 04:00:00,LTC/USD,42.31,42.82,41.92,42.68,4275.3970668,182473.946811024
1595044800000,2020-07-18 04:00:00,LTC/USD,41.9,42.94,41.87,42.31,3199.6181485,135375.84386303503
1594958400000,2020-07-17 04:00:00,LTC/USD,42.02,42.42,41.76,41.9,2987.2604637,125166.21342902999
1594872000000,2020-07-16 04:00:00,LTC/USD,43.27,43.27,41.92,42.02,310.42104,13043.892100800002
1594785600000,2020-07-15 04:00:00,LTC/USD,43.59,43.63,42.86,43.27,6437.718047,278560.05989369005
1594699200000,2020-07-14 04:00:00,LTC/USD,43.49,44.01,42.91,43.59,9785.6601776,426556.92714158405
1594612800000,2020-07-13 04:00:00,LTC/USD,44.66,45.56,42.63,43.49,18772.0804284,816397.7778311161
1594526400000,2020-07-12 04:00:00,LTC/USD,45.13,45.25,43.76,44.66,4814.6258468,215021.19031808796
1594440000000,2020-07-11 04:00:00,LTC/USD,44.32,45.13,44.06,45.13,2259.0421174,101950.570758262
1594353600000,2020-07-10 04:00:00,LTC/USD,44.14,44.67,43.45,44.32,6039.0717802,267651.661298464
1594267200000,2020-07-09 04:00:00,LTC/USD,44.88,45.84,43.61,44.14,15545.1335469,686162.194760166
1594180800000,2020-07-08 04:00:00,LTC/USD,44.75,45.61,44.14,44.88,16716.9661492,750257.4407760961
1594094400000,2020-07-07 04:00:00,LTC/USD,43.81,44.8,43.07,44.75,10674.0518064,477663.8183364
1594008000000,2020-07-06 04:00:00,LTC/USD,41.79,44.49,41.69,43.81,13373.6599395,585900.041949495
1593921600000,2020-07-05 04:00:00,LTC/USD,41.87,41.89,40.96,41.79,4447.8021462,185873.651689698
1593835200000,2020-07-04 04:00:00,LTC/USD,41.63,42.19,41.44,41.87,2277.8793783,95374.80956942099
1593748800000,2020-07-03 04:00:00,LTC/USD,41.15,41.72,41.06,41.63,3664.5775077,152556.361645551
1593662400000,2020-07-02 04:00:00,LTC/USD,41.69,41.69,40.96,41.15,73.39817,3020.3346954999997
1593576000000,2020-07-01 04:00:00,LTC/USD,41.27,42.08,41.16,41.69,5648.6301791,235491.39216667897
1593489600000,2020-06-30 04:00:00,LTC/USD,41.72,41.72,40.88,41.27,6144.8353457,253597.35471703904
1593403200000,2020-06-29 04:00:00,LTC/USD,41.06,42.24,40.59,41.72,13952.7418231,582108.388859732
1593316800000,2020-06-28 04:00:00,LTC/USD,40.76,42.0,40.51,41.06,5196.6706456,213375.296708336
1593230400000,2020-06-27 04:00:00,LTC/USD,42.91,43.03,39.17,40.76,14922.3380264,608234.497956064
1593144000000,2020-06-26 04:00:00,LTC/USD,42.38,43.54,41.3,42.91,11098.5402949,476238.36405415897
1593057600000,2020-06-25 04:00:00,LTC/USD,41.97,42.89,41.97,42.38,4301.631933,182303.16132054
1592971200000,2020-06-24 04:00:00,LTC/USD,44.31,44.64,41.63,41.97,13337.6058135,559779.315992595
1592884800000,2020-06-23 04:00:00,LTC/USD,44.14,44.4,43.91,44.31,4467.9563951,197975.14786688102
1592798400000,2020-06-22 04:00:00,LTC/USD,43.51,44.51,43.5,44.14,11430.0455276,504522.209588264
1592712000000,2020-06-21 04:00:00,LTC/USD,43.48,43.64,42.85,43.51,2014.8656731,87666.805436581
1592625600000,2020-06-20 04:00:00,LTC/USD,43.09,43.83,42.28,43.48,4647.1607269,202058.54840561197
1592539200000,2020-06-19 04:00:00,LTC/USD,43.0,43.66,42.68,43.09,5603.2691937,241444.86955653303
1592452800000,2020-06-18 04:00:00,LTC/USD,43.93,43.93,42.84,43.0,661.64911,28450.911729999996
1592366400000,2020-06-17 04:00:00,LTC/USD,43.67,44.97,43.0,43.93,8168.6925984,358850.665847712
1592280000000,2020-06-16 04:00:00,LTC/USD,44.08,44.08,43.35,43.67,5025.3879522,219458.691872574
1592193600000,2020-06-15 04:00:00,LTC/USD,43.02,44.18,41.84,44.08,12137.5071428,535021.314854624
1592107200000,2020-06-14 04:00:00,LTC/USD,44.68,44.78,42.79,43.02,8287.9594057,356548.013633214
1592020800000,2020-06-13 04:00:00,LTC/USD,44.41,45.21,44.33,44.68,4132.0643735,184620.63620798002
1591934400000,2020-06-12 04:00:00,LTC/USD,43.69,45.36,43.51,44.41,9453.9431605,419849.615757805
1591848000000,2020-06-11 04:00:00,LTC/USD,46.61,46.84,42.26,43.69,16449.5527878,718680.9612989819
1591761600000,2020-06-10 04:00:00,LTC/USD,45.92,47.15,45.74,46.61,18396.5569515,857463.5195094149
1591675200000,2020-06-09 04:00:00,LTC/USD,46.0,46.58,45.42,45.92,10718.3108617,492184.83476926404
1591588800000,2020-06-08 04:00:00,LTC/USD,46.71,46.81,45.35,46.0,13476.6946689,619927.9547694
1591502400000,2020-06-07 04:00:00,LTC/USD,46.78,46.97,45.19,46.71,14882.3361061,695153.919515931
1591416000000,2020-06-06 04:00:00,LTC/USD,46.57,47.14,46.36,46.78,5245.7352052,245395.492899256
1591329600000,2020-06-05 04:00:00,LTC/USD,47.38,47.86,46.2,46.57,6676.5132614,310925.22258339805
1591243200000,2020-06-04 04:00:00,LTC/USD,48.04,48.07,46.34,47.38,13379.6649376,633928.5247434881
1591156800000,2020-06-03 04:00:00,LTC/USD,45.93,48.05,45.32,48.04,8779.9444198,421788.529927192
1591070400000,2020-06-02 04:00:00,LTC/USD,48.62,49.88,44.06,45.93,16853.9035273,774099.789008889
1590984000000,2020-06-01 04:00:00,LTC/USD,46.24,48.97,45.65,48.62,11995.3349489,583213.1852155179
1590897600000,2020-05-31 04:00:00,LTC/USD,46.41,47.47,45.13,46.24,18125.5368068,838124.821946432
1590811200000,2020-05-30 04:00:00,LTC/USD,44.45,48.04,44.45,46.41,12850.0824938,596372.328537258
1590724800000,2020-05-29 04:00:00,LTC/USD,44.9,45.01,44.19,44.45,5275.3082976,234487.45382832
1590638400000,2020-05-28 04:00:00,LTC/USD,43.77,45.29,43.77,44.9,635.30553,28525.218297
1590552000000,2020-05-27 04:00:00,LTC/USD,42.48,44.0,42.39,43.77,5439.1698569,238072.46463651303
1590465600000,2020-05-26 04:00:00,LTC/USD,42.89,42.9,41.81,42.48,4850.2414833,206038.258210584
1590379200000,2020-05-25 04:00:00,LTC/USD,42.66,43.29,42.39,42.89,5097.5194974,218632.611243486
1590292800000,2020-05-24 04:00:00,LTC/USD,44.28,44.58,41.87,42.66,6790.1224252,289666.622659032
1590206400000,2020-05-23 04:00:00,LTC/USD,44.47,44.57,43.73,44.28,3921.9480728,173663.860663584
1590120000000,2020-05-22 04:00:00,LTC/USD,42.42,44.8,42.42,44.47,7858.7847036,349480.15576909203
1590033600000,2020-05-21 04:00:00,LTC/USD,44.15,44.17,41.64,42.42,5090.4134388,215935.338073896
1589947200000,2020-05-20 04:00:00,LTC/USD,45.73,45.89,43.1,44.15,17444.1748336,770160.3189034399
1589860800000,2020-05-19 04:00:00,LTC/USD,44.18,46.14,44.18,45.73,14796.081792,676624.82034816
1589774400000,2020-05-18 04:00:00,LTC/USD,45.7,46.58,44.15,44.18,15079.4649972,666210.763576296
1589688000000,2020-05-17 04:00:00,LTC/USD,43.57,45.7,43.43,45.7,12252.2966793,559929.95824401
1589601600000,2020-05-16 04:00:00,LTC/USD,43.41,43.89,42.83,43.57,5914.1712123,257680.439719911
1589515200000,2020-05-15 04:00:00,LTC/USD,43.19,43.86,41.93,43.41,14956.9373103,649280.648640123
1589428800000,2020-05-14 04:00:00,LTC/USD,43.07,43.95,42.52,43.19,8641.3281663,373218.96350249695
1589342400000,2020-05-13 04:00:00,LTC/USD,42.45,43.82,42.0,43.07,10133.1789493,436436.017346351
1589256000000,2020-05-12 04:00:00,LTC/USD,41.84,42.87,41.41,42.45,12676.1153786,538101.09782157
1589169600000,2020-05-11 04:00:00,LTC/USD,41.9,42.88,39.59,41.84,20683.9858288,865417.967076992
1589083200000,2020-05-10 04:00:00,LTC/USD,42.11,43.2,39.99,41.9,13938.0599478,584004.71181282
1588996800000,2020-05-09 04:00:00,LTC/USD,48.61,49.1,36.99,42.11,18256.9420925,768799.831515175
1588910400000,2020-05-08 04:00:00,LTC/USD,47.49,48.65,46.48,48.61,19556.5907061,950645.874223521
1588824000000,2020-05-07 04:00:00,LTC/USD,45.85,48.46,45.5,47.49,22480.873153,1067616.66603597
1588737600000,2020-05-06 04:00:00,LTC/USD,46.66,47.58,44.5,45.85,18304.4178704,839257.5593578401
1588651200000,2020-05-05 04:00:00,LTC/USD,46.91,47.8,45.95,46.66,6802.1336229,317387.55484451394
1588564800000,2020-05-04 04:00:00,LTC/USD,46.76,47.41,45.3,46.91,9325.8468607,437475.476235437
1588478400000,2020-05-03 04:00:00,LTC/USD,49.85,49.85,46.0,46.76,18556.1686789,867686.447425364
1588392000000,2020-05-02 04:00:00,LTC/USD,47.4,50.0,46.88,49.85,15351.5586449,765275.1984482651
1588305600000,2020-05-01 04:00:00,LTC/USD,46.82,48.3,46.48,47.4,14380.9500812,681657.03384888
1588219200000,2020-04-30 04:00:00,LTC/USD,50.7,50.88,45.81,46.82,42634.6773375,1996155.5929417498
1588132800000,2020-04-29 04:00:00,LTC/USD,46.02,50.7,45.81,50.7,22148.1815433,1122912.8042453101
1588046400000,2020-04-28 04:00:00,LTC/USD,43.98,46.49,43.67,46.02,12754.2040841,586948.471950282
1587960000000,2020-04-27 04:00:00,LTC/USD,44.89,44.95,43.3,43.98,9726.1854491,427757.63605141797
1587873600000,2020-04-26 04:00:00,LTC/USD,44.8,45.38,43.95,44.89,7022.4274383,315236.767705287
1587787200000,2020-04-25 04:00:00,LTC/USD,44.81,45.47,44.17,44.8,3415.9391646,153034.07457407998
1587700800000,2020-04-24 04:00:00,LTC/USD,43.54,44.97,43.27,44.81,17935.8306496,803704.5714085761
1587614400000,2020-04-23 04:00:00,LTC/USD,41.5,43.75,41.5,43.54,721.7300182,31424.124992428002
1587528000000,2020-04-22 04:00:00,LTC/USD,40.72,42.36,40.63,41.5,15274.0868242,633874.6032042999
1587441600000,2020-04-21 04:00:00,LTC/USD,40.38,41.36,40.14,40.72,7014.2341156,285619.613187232
1587355200000,2020-04-20 04:00:00,LTC/USD,42.99,43.34,39.58,40.38,21088.1078313,851537.794227894
1587268800000,2020-04-19 04:00:00,LTC/USD,44.09,44.11,41.71,42.99,9854.7940777,423657.597400323
1587182400000,2020-04-18 04:00:00,LTC/USD,42.65,44.92,42.33,44.09,9284.8342851,409368.34363005904
1587096000000,2020-04-17 04:00:00,LTC/USD,42.39,43.09,41.68,42.65,5543.4731486,236429.12978779
1587009600000,2020-04-16 04:00:00,LTC/USD,38.97,43.74,38.9,42.39,15679.5926018,664657.930390302
1586923200000,2020-04-15 04:00:00,LTC/USD,41.58,41.7,38.0,38.97,13761.3298244,536279.023256868
1586836800000,2020-04-14 04:00:00,LTC/USD,41.54,41.87,40.63,41.58,5429.4718875,225757.44108224998
1586750400000,2020-04-13 04:00:00,LTC/USD,40.09,41.65,39.84,41.54,12963.287833,538494.97658282
1586664000000,2020-04-12 04:00:00,LTC/USD,42.19,43.72,39.63,40.09,14531.0741288,582550.7618235921
1586577600000,2020-04-11 04:00:00,LTC/USD,42.79,43.11,41.55,42.19,11433.4382055,482376.757890045
1586491200000,2020-04-10 04:00:00,LTC/USD,45.39,45.39,40.96,42.79,43788.1435708,1873694.663394532
1586404800000,2020-04-09 04:00:00,LTC/USD,45.9,46.49,45.28,45.39,2332.991426,105894.48082614
1586318400000,2020-04-08 04:00:00,LTC/USD,46.73,47.23,45.1,45.9,21870.4136827,1003851.98803593
1586232000000,2020-04-07 04:00:00,LTC/USD,45.71,47.73,43.63,46.73,41262.5403774,1928198.511835902
1586145600000,2020-04-06 04:00:00,LTC/USD,40.63,46.29,40.63,45.71,48391.0411568,2211954.4912773278
1586059200000,2020-04-05 04:00:00,LTC/USD,40.68,40.88,39.93,40.63,14878.4551942,604511.634540346
1585972800000,2020-04-04 04:00:00,LTC/USD,40.27,41.2,40.0,40.68,10865.5152096,442009.158726528
1585886400000,2020-04-03 04:00:00,LTC/USD,40.37,41.33,39.72,40.27,36254.0312484,1459949.8383730683
1585800000000,2020-04-02 04:00:00,LTC/USD,39.58,43.0,39.1,40.37,28045.0804194,1132179.896531178
1585713600000,2020-04-01 04:00:00,LTC/USD,38.81,39.89,37.21,39.58,20217.548184,800210.5571227199
1585627200000,2020-03-31 04:00:00,LTC/USD,38.89,39.4,38.49,38.81,12973.0644276,503484.63043515605
1585540800000,2020-03-30 04:00:00,LTC/USD,37.62,39.72,37.62,38.89,19980.692506,777049.13155834
1585454400000,2020-03-29 04:00:00,LTC/USD,38.63,38.71,37.01,37.62,8347.1124965,314018.37211833
1585368000000,2020-03-28 04:00:00,LTC/USD,37.19,39.52,36.9,38.63,18904.20305,730269.3638215001
1585281600000,2020-03-27 04:00:00,LTC/USD,40.8,40.8,36.64,37.19,19635.4817671,730243.5669184489
1585195200000,2020-03-26 04:00:00,LTC/USD,39.71,41.35,39.71,40.8,2417.1295437,98618.88538295998
1585108800000,2020-03-25 04:00:00,LTC/USD,39.44,41.15,38.23,39.71,51932.5591393,2062241.923421603
1585022400000,2020-03-24 04:00:00,LTC/USD,38.95,41.07,38.44,39.44,54828.0397767,2162417.888793048
1584936000000,2020-03-23 04:00:00,LTC/USD,36.96,40.24,35.49,38.95,50044.0260082,1949214.8130193902
1584849600000,2020-03-22 04:00:00,LTC/USD,39.37,39.76,34.57,36.96,56930.7447853,2104160.327264688
1584763200000,2020-03-21 04:00:00,LTC/USD,38.4,39.85,36.41,39.37,30654.8469158,1206881.323075046
1584676800000,2020-03-20 04:00:00,LTC/USD,38.61,43.81,34.33,38.4,124144.7031292,4767156.60016128
1584590400000,2020-03-19 04:00:00,LTC/USD,34.29,41.28,34.18,38.61,52034.0848798,2009036.017209078
1584504000000,2020-03-18 04:00:00,LTC/USD,34.75,35.5,32.4,34.29,47062.250959,1613764.5853841098
1584417600000,2020-03-17 04:00:00,LTC/USD,35.19,35.99,33.19,34.75,50090.722857,1740652.61928075
1584331200000,2020-03-16 04:00:00,LTC/USD,35.69,35.86,29.37,35.19,60611.5205027,2132919.406490013
1584244800000,2020-03-15 04:00:00,LTC/USD,34.48,38.86,34.48,35.69,25442.1445156,908030.137761764
1584158400000,2020-03-14 04:00:00,LTC/USD,37.38,37.38,33.8,34.48,37010.8931759,1276135.5967050318
1584072000000,2020-03-13 04:00:00,LTC/USD,32.13,37.9,32.13,37.38,5866.6592288,219295.721972544
1583985600000,2020-03-12 04:00:00,LTC/USD,46.11,46.11,30.8,32.13,13092.2885003,420655.229514639
1583899200000,2020-03-11 04:00:00,LTC/USD,50.28,50.44,45.5,46.11,39951.3306195,1842155.854865145
1583812800000,2020-03-10 04:00:00,LTC/USD,50.27,51.44,48.93,50.28,35574.3678885,1788679.21743378
1583726400000,2020-03-09 04:00:00,LTC/USD,50.93,51.02,46.62,50.27,75607.7614332,3800802.167246964
1583640000000,2020-03-08 04:00:00,LTC/USD,58.84,59.39,49.71,50.93,40967.1796001,2086458.4570330929
1583553600000,2020-03-07 04:00:00,LTC/USD,63.1,63.99,58.47,58.84,6664.3174863,392128.440893892
1583467200000,2020-03-06 04:00:00,LTC/USD,61.66,63.99,61.38,63.1,24437.0794146,1541979.7110612602
1583380800000,2020-03-05 04:00:00,LTC/USD,60.8,62.09,60.8,61.66,6498.91907,400723.3498562
1583294400000,2020-03-04 04:00:00,LTC/USD,61.16,61.75,58.8,60.8,20493.5222564,1246006.1531891199
1583208000000,2020-03-03 04:00:00,LTC/USD,61.45,62.31,59.45,61.16,19786.0363308,1210113.981991728
1583121600000,2020-03-02 04:00:00,LTC/USD,57.8,62.31,57.8,61.45,23724.5822577,1457875.5797356651
1583035200000,2020-03-01 04:00:00,LTC/USD,59.65,60.08,56.26,57.8,15290.0315348,883763.82271144
